Section,Item ID,Item,Previous status,Live verdict 2026-08-21,Evidence,LLM excluded?,Notes
Implementation Queue,P0-SYS-02,Complete system: Attach and approve all three frozen references.,⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,System
Implementation Queue,P0-SYS-03,Complete system: Complete the access matrix and redaction approvals.,⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,System
Implementation Queue,Phase 0-TOOL-001,"External boundary: Complete live credentials, contract, failure, retry, reconciliation, revocation and observability proof.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,Tool / integration
Implementation Queue,Phase 0-TOOL-002,"External boundary: Complete live credentials, contract, failure, retry, reconciliation, revocation and observability proof.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,Tool / integration
Implementation Queue,Phase 0-TOOL-003,"External boundary: Complete live credentials, contract, failure, retry, reconciliation, revocation and observability proof.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,Tool / integration
Implementation Queue,PLAN-P0-001,"Kickoff & Access Gate: Implement or prove the requirement, run its acceptance demo, and obtain named sign-off.",⬜ TODO,BLOCKED,Owner/payment/sign-off action,N,90-Day task
Implementation Queue,PLAN-P0-002,"Kickoff & Access Gate: Implement or prove the requirement, run its acceptance demo, and obtain named sign-off.",⬜ TODO,BLOCKED,Owner/payment/sign-off action,N,90-Day task
Implementation Queue,PLAN-P0-003,"Kickoff & Access Gate: Implement or prove the requirement, run its acceptance demo, and obtain named sign-off.",⬜ TODO,BLOCKED,Owner/payment/sign-off action,N,90-Day task
Implementation Queue,PLAN-P0-004,"Kickoff & Access Gate: Implement or prove the requirement, run its acceptance demo, and obtain named sign-off.",⬜ TODO,BLOCKED,Owner/payment/sign-off action,N,90-Day task
Implementation Queue,PLAN-P0-005,"Kickoff & Access Gate: Implement or prove the requirement, run its acceptance demo, and obtain named sign-off.",⬜ TODO,BLOCKED,Owner/payment/sign-off action,N,90-Day task
Implementation Queue,PLAN-P0-006,"Kickoff & Access Gate: Implement or prove the requirement, run its acceptance demo, and obtain named sign-off.",⬜ TODO,BLOCKED,Owner/payment/sign-off action,N,90-Day task
Implementation Queue,PLAN-P0-007,Kickoff & Access Gate: Record the decision in signed change control.,⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,90-Day task
Implementation Queue,PLAN-P0-008,Kickoff & Access Gate: Confirm inclusion and payment treatment in writing.,⬜ TODO,BLOCKED,Owner/payment/sign-off action,N,90-Day task
Implementation Queue,PLAN-P0-009,"Kickoff & Access Gate: Implement or prove the requirement, run its acceptance demo, and obtain named sign-off.",⬜ TODO,BLOCKED,Owner/payment/sign-off action,N,90-Day task
Implementation Queue,PLAN-P0-010,"Kickoff & Access Gate: Implement or prove the requirement, run its acceptance demo, and obtain named sign-off.",⬜ TODO,BLOCKED,Owner/payment/sign-off action,N,90-Day task
Implementation Queue,E0-S1,"Phase 0 — Legal & reference exports: Implement or prove the requirement, run its acceptance demo, and obtain named sign-off.",⬜ TODO,BLOCKED,Owner/payment/sign-off action,N,Original story
Implementation Queue,E0-S2,"Phase 0 — Legal & reference exports: Implement or prove the requirement, run its acceptance demo, and obtain named sign-off.",⬜ TODO,BLOCKED,Owner/payment/sign-off action,N,Original story
Implementation Queue,E0-S3,"Phase 0 — Legal & reference exports: Implement or prove the requirement, run its acceptance demo, and obtain named sign-off.",⬜ TODO,BLOCKED,Owner/payment/sign-off action,N,Original story
Implementation Queue,E0-S4,"Phase 0 — Legal & reference exports: Implement or prove the requirement, run its acceptance demo, and obtain named sign-off.",⬜ TODO,BLOCKED,Owner/payment/sign-off action,N,Original story
Implementation Queue,E0-S5,"Phase 0 — Legal & reference exports: Grant target Supabase access (or apply 0070 and provide target migration proof), supply named accounts/webhook/rotation proof, promote exact commit eecc055, then r",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,Original story
Implementation Queue,M1-GATE-001,Milestone gate: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,Acceptance demo
Implementation Queue,M1-SYS-01,"Complete system: Internal software, target database and automated evidence are green. External only: supply the named persona/OAuth/Chat/rotation or acceptance input as applicable, authorize exact-hea",⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,System
Implementation Queue,M1-SYS-02,Complete system: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,System
Implementation Queue,M1-SYS-03,Complete system: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,System
Implementation Queue,M1-SYS-04,Complete system: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,System
Implementation Queue,M1-SYS-05,"Complete system: Internal software, target database and automated evidence are green. External only: supply the named persona/OAuth/Chat/rotation or acceptance input as applicable, authorize exact-hea",⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,System
Implementation Queue,M1-SYS-06,Complete system: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,System
Implementation Queue,M1-TOOL-001,"External boundary: Internal software, target database and automated evidence are green. External only: supply the named persona/OAuth/Chat/rotation or acceptance input as applicable, authorize exact-h",⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,Tool / integration
Implementation Queue,M1-TOOL-002,"External boundary: Internal software, target database and automated evidence are green. External only: supply the named persona/OAuth/Chat/rotation or acceptance input as applicable, authorize exact-h",⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,Tool / integration
Implementation Queue,M1-TOOL-003,External boundary: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,Tool / integration
Implementation Queue,M1-TOOL-004,"External boundary: Internal software, target database and automated evidence are green. External only: supply the named persona/OAuth/Chat/rotation or acceptance input as applicable, authorize exact-h",⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,Tool / integration
Implementation Queue,M1-TOOL-005,External boundary: No internal software work remains for this CI-only control; rerun the exact-candidate gate whenever the candidate changes.,✅ DONE,PASS,Already DONE in sheet,N,Tool / integration
Implementation Queue,M1-TOOL-006,"External boundary: Internal software, target database and automated evidence are green. External only: supply the named persona/OAuth/Chat/rotation or acceptance input as applicable, authorize exact-h",⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,Tool / integration
Implementation Queue,M1-ROUTE-001,Frontend / routing: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,Live route
Implementation Queue,M1-ROUTE-002,Frontend / routing: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,Live route
Implementation Queue,M1-ROUTE-003,Frontend / routing: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,Live route
Implementation Queue,M1-ROUTE-004,Frontend / routing: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,Live route
Implementation Queue,M1-ROUTE-005,Frontend / routing: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,Live route
Implementation Queue,M1-ROUTE-006,Frontend / routing: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,Live route
Implementation Queue,M1-ROUTE-007,Frontend / routing: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,Live route
Implementation Queue,M1-ROUTE-008,Frontend / routing: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,Live route
Implementation Queue,M1-ROUTE-009,Frontend / routing: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,Live route
Implementation Queue,M1-API-001,Backend contract: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,API / event
Implementation Queue,M1-API-002,"Backend contract: Internal software, target database and automated evidence are green. External only: supply the named persona/OAuth/Chat/rotation or acceptance input as applicable, authorize exact-he",⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,API / event
Implementation Queue,PLAN-M1-001,"Foundation & platform: Internal software, target database and automated evidence are green. External only: supply the named persona/OAuth/Chat/rotation or acceptance input as applicable, authorize exa",⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,90-Day task
Implementation Queue,PLAN-M1-002,"Foundation & platform: Internal software, target database and automated evidence are green. External only: supply the named persona/OAuth/Chat/rotation or acceptance input as applicable, authorize exa",⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,90-Day task
Implementation Queue,PLAN-M1-003,"Foundation & platform: Internal software, target database and automated evidence are green. External only: supply the named persona/OAuth/Chat/rotation or acceptance input as applicable, authorize exa",⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,90-Day task
Implementation Queue,PLAN-M1-004,"Foundation & platform: Internal software, target database and automated evidence are green. External only: supply the named persona/OAuth/Chat/rotation or acceptance input as applicable, authorize exa",⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,90-Day task
Implementation Queue,PLAN-M1-005,Foundation & platform: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,90-Day task
Implementation Queue,PLAN-M1-006,Foundation & platform: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,90-Day task
Implementation Queue,PLAN-M1-007,Foundation & platform: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,90-Day task
Implementation Queue,PLAN-M1-008,Foundation & platform: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,90-Day task
Implementation Queue,PLAN-M1-009,"Foundation & platform: Internal software, target database and automated evidence are green. External only: supply the named persona/OAuth/Chat/rotation or acceptance input as applicable, authorize exa",⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,90-Day task
Implementation Queue,PLAN-M1-010,"Foundation & platform: Internal software, target database and automated evidence are green. External only: supply the named persona/OAuth/Chat/rotation or acceptance input as applicable, authorize exa",⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,90-Day task
Implementation Queue,PLAN-M1-011,Foundation & platform: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,90-Day task
Implementation Queue,PLAN-M1-012,Foundation & platform: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,90-Day task
Implementation Queue,PLAN-M1-013,Testing & security (continuous): No internal software work remains for this CI-only control; rerun the exact-candidate gate whenever the candidate changes.,✅ DONE,PASS,Already DONE in sheet,N,90-Day task
Implementation Queue,PLAN-M1-014,Testing & security (continuous): No internal software work remains for this CI-only control; rerun the exact-candidate gate whenever the candidate changes.,✅ DONE,PASS,Already DONE in sheet,N,90-Day task
Implementation Queue,PLAN-M1-015,Acceptance demo (M1): Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,90-Day task
Implementation Queue,PLAN-M1-016,Acceptance demo (M1): Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,90-Day task
Implementation Queue,PLAN-M1-017,Acceptance demo (M1): Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,90-Day task
Implementation Queue,PLAN-M1-018,"Acceptance demo (M1): Internal software, target database and automated evidence are green. External only: supply the named persona/OAuth/Chat/rotation or acceptance input as applicable, authorize exac",⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,90-Day task
Implementation Queue,E1-S1,"Substrate & Gate Engine: Internal software, target database and automated evidence are green. External only: supply the named persona/OAuth/Chat/rotation or acceptance input as applicable, authorize e",⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,Original story
Implementation Queue,E1-S2,"Substrate & Gate Engine: Internal software, target database and automated evidence are green. External only: supply the named persona/OAuth/Chat/rotation or acceptance input as applicable, authorize e",⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,Original story
Implementation Queue,E1-S3,"Substrate & Gate Engine: Internal software, target database and automated evidence are green. External only: supply the named persona/OAuth/Chat/rotation or acceptance input as applicable, authorize e",⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,Original story
Implementation Queue,E1-S4,Substrate & Gate Engine: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,Original story
Implementation Queue,E1-S5,Substrate & Gate Engine: Software complete on e059db1; only named hosted/external proof remains.,⏸ EXTERNAL HOLD,EXTERNAL_HOLD,External hold retained,N,Original story
